source,time,talker,text
Iron_Man_Full_Script,,OBADIAH,"That's great. Get me the design as soon as you can. We've got a hungry production line that knock out a prototype in days. Tony looks at Obadiah, getting emotional."
Iron_Man_Full_Script,,TONY,"You know, I had a moment there where I was reluctant but I know now I made the best decision. I feel like I'm doing something-- right, finally. (meaning it) Thank you for supporting me in this. Obadiah nods, touched, then --"
Iron_Man_Full_Script,,OBADIAH,"Listen, I have something to talk to you about. I really wish you'd attended the last board meeting like I asked you to."
Iron_Man_Full_Script,,TONY,"I know, I'm sorry. What did I miss?"
Iron_Man_Full_Script,,OBADIAH,The board's filed an injunction against you.
Iron_Man_Full_Script,,TONY,What?
Iron_Man_Full_Script,,OBADIAH,They claim you're unfit to run the company and want to lock you out.
Iron_Man_Full_Script,,TONY,How the hell can they do that? It's my name on the building! My ideas that drive that company.
Iron_Man_Full_Script,,OBADIAH,"They're going to try. We'll fight them, of course."
Iron_Man_Full_Script,,TONY,With the amount of stocks we own I thought we controlled the company.
Iron_Man_Full_Script,,OBADIAH,"I don't know. Somehow they pulled enough votes together. Listen, the world doesn't share your vision, Tony. The more people have to lose, the more frightened they are of new ideas. He pours two drinks. Tony declines."
Iron_Man_Full_Script,,OBADIAH,"Now listen, I don't want you to get all in knots. You know how many times I protected your father from the wolves? Tony nods, still troubled."
Iron_Man_Full_Script,,OBADIAH,"Get back to your lab and work some magic. You let me handle the board. Oh and Tony, no more press conferences. 88 INT. TONY'S WORKSHOP - DAYS LATER - DAY	88 Tony's suit is now comprised of a stabilizer belt, partially- chromed propulsion boots and the Mark II gauntlets. Everything connected by tubing and wires, he looks like a crazy science experiment. Tony fires up the boots, hovers. Then he fires the gloves to stabilize. Weaving, tilting. He ""surfs"" mid-air, trying to maintain balance, slowly getting the hang of it. Then he ventures forward, moving along the expanse of the lab. Dodging pieces of equipment, his car collection, a few near misses but he maintains control. Debris and objects are blown from tables from the propulsive force. The joy of flight."
Iron_Man_Full_Script,,TONY,Nothing to it-- He cuts the propulsion and lands. Looks to Jarvis.
Iron_Man_Full_Script,,TONY,"All right. Let's get to work. We PULL BACK out of a dark hole in the chest-plate of Tony's original gray armor and show the whole battered suit, being pieced together by Raza's men. Then we -- 89 INT. TENT - NIGHT	89 Raza, his face healed now, watching the armor coming together, mesmerized. 90 INT. TONY'S WORKSHOP - A WEEK LATER - NIGHT	90 A humanoid form walks out, shrouded in shadow. Then, ceiling lights CLUNK on, one-by-one, revealing --"
Iron_Man_Full_Script,,CLOSER - DIFFERENT ANGLES,"Powerful scaly arms and legs. Steel vertebrae. The intense glow of Tony's RT ""heart"" through the chestpiece. Ailerons and air brakes pop up as Tony moves his head and arms, ""stretching"", getting the feel for his new body. The helmet, its intrepid, steely gaze boring into us. Now we see the full-on Mark II suit, its seams and rivets still visible. The suit HUMS as it powers up."
Iron_Man_Full_Script,,TONY,"Standby for calibration. The gauntlets and boots fire up, and Tony rises. Suddenly--"
Iron_Man_Full_Script,,TONY,"Whoa-- He loses balance, falls back onto the hood of his Saleen, crushing it. The ALARM goes off. Tony kills the alarm with a blast of RT."
Iron_Man_Full_Script,,TONY,We should take this outside. JARVIS (O.S.) I must strongly caution against that. There are terabytes of calculations still needed --
Iron_Man_Full_Script,,TONY,"We'll do them in-flight. JARVIS (O.S.) Sir, the suit has not even passed a basic wind-tunnel test."
Iron_Man_Full_Script,,TONY,That's why you're coming with me.
Iron_Man_Full_Script,,"TONY'S POV - THE ""HEADS-UP DISPLAY""","The HUD comes alive as Jarvis ""loads"" into the suit's on- board system. Tony fires boots and gauntlets again. He hovers, floating along the workshop's driveway. JARVIS (O.S.) I suggest you allow me to employ Directive Four."
Iron_Man_Full_Script,,TONY,Never interrupt me while I'm with a beautiful woman? JARVIS (O.S.) That's Directive Six. Directive Four: use any and all means to protect your life should you be incapable of doing so.
Iron_Man_Full_Script,,TONY,"Whatever floats you, Jarvis. 91 EXT. SKY - NIGHT	91 Tony tumbles around the sky, trying to control his flight. 92 INT. IRON MAN SUIT - NIGHT	92 TONY'S POV: his ""display"" glows in front of us: altitude, power, vital signs. Beyond that the live horizon spins and jiggles out of control. CUT TO: 93 EXT. SKY - NIGHT	93 Tony tucks his arms and legs tight, thrusts his chest, eventually finding the Delta Pose. And suddenly he's in control. He pulls a few turns, and swishes along the ribbon of headlights on the PCH. Then he carves a turn out over the ocean, dives. Whooping like a kid on a coaster. The waves flash by fifty feet below and returning to shore, he arcs into a high performance climb, passing the Santa Monica Pier and sees a Kid on the Ferris wheel spotting him. Eyes wide -- FLASH TO - KID'S POV: as Iron Man zips past. CUT TO: 94 EXT. SKY FROM ABOVE A CLOUD - NIGHT	94 A glow, then Tony shoots out and keeps ascending; a steel Icarus reaching for the heavens. CLOSE ON - TONY'S MASK: ice crystals forming. JARVIS (O.S.) Power: fifteen percent. Recommend you descend and re-charge, Sir. But Tony isn't listening. JARVIS (O.S.) Acknowledge, Mr. Stark-- CUT TO: Tony, intoxicated, as the moon beckons, impossibly bright. TONY'S DISPLAY: as all indicators begin flashing red. JARVIS (O.S.) Power at five percent. Threshold breached -- A POP then everything goes dark. Tony is yanked from his reverie. His display flashes: ""SYSTEM SHUT-DOWN""."
Iron_Man_Full_Script,,TONY,"Uhh, Jarvis? JARVIS --? The glow gone from his chest, the suit a dead hull. The world starts to pinwheel outside. CUT TO: Tony, plummeting back to Earth in a free fall. Piercing the clouds, surging towards the L.A. grid."
Iron_Man_Full_Script,,TONY,"STATUS, STATUS! REBOOT -- Then: another POP, and a SURGE. The heads-up display flickers back to life, the suit's power returns. JARVIS (O.S.) Temporary power restored. Descend immediately. Tony works the boosters, to get the suit back under control."
Iron_Man_Full_Script,,TONY,"Jarvis, I think we need to chat about, uh, Directive Four. JARVIS (O.S.) May I remind you, the suit feeds off the same power source as your life-support. A zero-drain of RT will likely kill you."
Iron_Man_Full_Script,,TONY,"You're a downer, Jarvis. But I appreciate the heads-up. CUT TO: Tony, as he descends towards his estate grounds. He attempts an elegant landing stance, but can't quite hold it -- JARVIS (O.S.) Shall I take over?"
Iron_Man_Full_Script,,TONY,"No, I got it, I got it -- He punches through the roof of his mansion. 95 INT. TONY'S LIVING ROOM - CONTINUOUS - NIGHT	95 He plunges through the foyer ceiling-- 96 INT. TONY'S WORKSHOP - CONTINUOUS - NIGHT	96 And crashes through the ceiling of his garage, smashing the Shelby Cobra which is parked next to the damaged Saleen. He unlatches his helmet and yanks it off, all the CAR ALARMS blaring around him."
Iron_Man_Full_Script,,TONY,"Perfect. Let's do some upgrades. 97 INT. LAB - LATER	97 Tony's out of the suit, which hangs nearby. He's jazzed up, typing fast on his terminal. The screens are alive with scrolling data, graphics and diagnostic tests. The plasma TV is on low in the b.g. JARVIS (O.S.) That was quite dangerous, Sir. Might I remind you, if the suit loses power, so does your heart."
Iron_Man_Full_Script,,TONY,"Yeah, and it doesn't have a seat belt either. A few issues: main transducer felt sluggish at plus forty altitude. Same goes for hull pressurization. I'm thinking icing might be a factor. JARVIS (O.S.) The suit isn't rated for high altitude. You're expending eight percent power just heating and pressurizing."
Iron_Man_Full_Script,,TONY,"Re-configure using the gold- titanium alloy from the Seraphim Tactical Satellite. It should ensure fuselage integrity to 50 thousand feet, while maintaining power-to-weight ratio. JARVIS (O.S.) Shall I render, utilizing proposed specifications?"
Iron_Man_Full_Script,,TONY,"Wow me. On the center screen, the Mark III prototype is being ""built"" by Jarvis. The final product appears: an all-gold version of the Mark III. Tony regards it."
Iron_Man_Full_Script,,TONY,"Hm. Bit ostentatious, don't you think? He looks over at -- His hot-rod and motorcycle."
Iron_Man_Full_Script,,TONY,"Add a little red, would you? Tony's distracted by the TV. Local entertainment Reporter standing outside Disney Hall. He grabs a remote, turns it up."
Iron_Man_Full_Script,,REPORTER,"Tonight's Red-Hot Red Carpet is here at the Walt Disney Concert Hall, where Tony Stark's third annual benefit for the Firefighter Family Fund has become the go-to charity gala on L.A.'s high-society calendar. But this great cause is only part of the story-- The lab begins springing alive as Jarvis preps the various machinery."
Iron_Man_Full_Script,,REPORTER,"--the man whose name graces the gold-lettered invitations hasn't been seen in public since his highly controversial press conference, and rumors abound. Some say Stark is suffering from post traumatic stress and hasn't left his bed in weeks. Tony returns his attention to the -- COMPUTER MONITOR: the red and gold Mark III revealed. JARVIS (O.S.) The work could take till morning to complete, Sir."
Iron_Man_Full_Script,,TONY,"Good. I should come up for air anyway. As Tony exits, the Mark III factory gets to work. A SIGN: ""FIREFIGHTERS FAMILY FUND..."" 98 EXT. DISNEY CONCERT HALL - NIGHT	98 A fire-truck is parked outside. Obadiah poses for photos on the red carpet. The crowd is a mix of kingmakers, pols and Generals -- along with celebs and stars. Suddenly, all the cameras swing over to Tony, decked out, exiting his Audi R8. He sees a white-haired man in a red smoking jacket, drowning between three hot Women. Tony slaps him on the back."
Iron_Man_Full_Script,,TONY,"Eyyy, there he is. My man! The man turns, it's not Hugh Hefner, but Stan Lee."
Iron_Man_Full_Script,,TONY,"Sorry, thought you were someone else. Tony strides up to Obadiah, puts his arm around him and poses for photos."
Iron_Man_Full_Script,,OBADIAH,What are you doing here? I thought you were going to lay low.
Iron_Man_Full_Script,,TONY,It's time to start showing my face again.
Iron_Man_Full_Script,,OBADIAH,"Let's just take it slow, okay. I got the board right where we want them."
Iron_Man_Full_Script,,TONY,Great. Tony doesn't want to talk to them.
Iron_Man_Full_Script,,TONY,"See ya inside. (smile) Lots to talk about. He heads inside. 99 INT. DISNEY CONCERT HALL - NIGHT	99 A classy band and polite dancing. We TRACK IN on Tony at the bar, passing Patrons whispering and flicking glances. MAN (O.S.) Mr. Stark. He turns to find Phil Coulson, all business."
Iron_Man_Full_Script,,COULSON,Agent Coulson.
Iron_Man_Full_Script,,TONY,Oh-- was I supposed to meet you here?
Iron_Man_Full_Script,,COULSON,"No, but you haven't been returning my calls. This is serious, we need to get something on the books or I'll have to go official on you. Tony sees Pepper coming down the stairs. She looks stunning in a classic gown."
Iron_Man_Full_Script,,TONY,"Yes, you're right. I'm going to handle this right now. Let me check with my assistant. Tony beelines for Pepper. She's surprised to see him."
Iron_Man_Full_Script,,TONY,Miss Potts -- can I have five minutes? You look-- you look like should always wear that dress.
Iron_Man_Full_Script,,PEPPER,Thanks. It was a birthday present-- from you.
Iron_Man_Full_Script,,TONY,"I have great taste. Care to dance? Tony takes her hand and whisks her onto the dance floor. Tony and Pepper dance, looking good together. Natural."
Iron_Man_Full_Script,,TONY,I'm sorry. Am I making you uncomfortable? You seem very uncomfortable.
Iron_Man_Full_Script,,PEPPER,"No, I always forget to wear deodorant and dance with my boss in front of everyone I've ever worked with in a chiffon dress."
Iron_Man_Full_Script,,TONY,Would it help if I fired you?
Iron_Man_Full_Script,,PEPPER,You wouldn't last a week without me.
Iron_Man_Full_Script,,TONY,I'm not so sure.
Iron_Man_Full_Script,,PEPPER,What's your Social Security number?
Iron_Man_Full_Script,,TONY,"(smiles) Uh-- PEPPER 119-64-5484 Off a shared smile we-- CUT TO: 100 EXT. DISNEY CONCERT HALL VERANDA - NIGHT 100 Tony and Pepper under the stars, close together."
Iron_Man_Full_Script,,PEPPER,"I'm sorry I was so uncomfortable. I hate being the center of attention like that and that's why this one time in high school when I was supposed to be in a play-- no, never mind-- but you know that's why I never like, wanted to have a big wedding-- you know, because I thought everyone would be looking at me wearing a dress. Oh, no, no-- I'm not saying, like, ""wedding."" No, not like that. I'm just saying, you know-- He plants one on her. She gets quiet. They both do. Then--"
Iron_Man_Full_Script,,TONY,Can I get you another glass of wine?
Iron_Man_Full_Script,,PEPPER,"A vodka martini, extra dry, with extra olives as soon as possible."
Iron_Man_Full_Script,,TONY,"Okay. He goes, then is stopped."
Iron_Man_Full_Script,,PEPPER,"And, Tony--"
Iron_Man_Full_Script,,TONY,(waits)
Iron_Man_Full_Script,,PEPPER,I'm not a cheeseburger.
Iron_Man_Full_Script,,TONY,"(smiles) No. You're not a cheeseburger. He goes. She flushes. 101 INT. DISNEY CONCERT HALL - NIGHT 101 The party going full tilt. Tony takes two drinks from the Bartender. Turns to find himself face-to-face with -- The reporter, Christine. The one-night stand he can't escape."
Iron_Man_Full_Script,,CHRISTINE,Mr. Stark! I was hoping I could get that reaction from you.
Iron_Man_Full_Script,,TONY,How's panic?
Iron_Man_Full_Script,,CHRISTINE,I was referring to your company's involvement in this latest atrocity.
Iron_Man_Full_Script,,TONY,"Hey, they just put my name on the invitations -- She thrusts a dossier of photos out to him."
Iron_Man_Full_Script,,CHRISTINE,"Is this what you call accountability? He looks at the photos, going stone-faced."
